Edad,Sexo,Facultad,Pregunta,Opción,Comentarios
20,M,Ingeniería,1,3,
20,M,Ingeniería,2,4,
20,M,Ingeniería,3,2,
20,M,Ingeniería,4,1,
20,M,Ingeniería,5,1,
20,M,Ingeniería,6,1,
20,M,Ingeniería,7,1,
20,M,Ingeniería,8,3,
20,M,Ingeniería,9,1,
20,M,Ingeniería,10,4,
20,M,Ingeniería,11,1,
20,M,Ingeniería,12,1,
20,M,Ingeniería,1,2,
20,M,Ingeniería,2,3,
20,M,Ingeniería,3,2,
20,M,Ingeniería,4,1,
20,M,Ingeniería,5,2,
20,M,Ingeniería,6,1,
20,M,Ingeniería,7,2,
20,M,Ingeniería,8,1,
20,M,Ingeniería,9,3,
20,M,Ingeniería,10,4,
20,M,Ingeniería,11,2,
20,M,Ingeniería,12,3,
20,M,Ingeniería,1,1,
20,M,Ingeniería,2,3,
20,M,Ingeniería,3,2,
20,M,Ingeniería,4,1,
20,M,Ingeniería,5,1,
20,M,Ingeniería,6,1,
20,M,Ingeniería,7,3,
20,M,Ingeniería,8,2,
20,M,Ingeniería,9,3,
20,M,Ingeniería,10,4,
20,M,Ingeniería,11,2,
20,M,Ingeniería,12,1,
20,M,Ingeniería,1,4,
20,M,Ingeniería,2,3,
20,M,Ingeniería,3,4,
20,M,Ingeniería,4,1,
20,M,Ingeniería,5,1,
20,M,Ingeniería,6,4,
20,M,Ingeniería,7,3,
20,M,Ingeniería,8,2,
20,M,Ingeniería,9,3,
20,M,Ingeniería,10,4,
20,M,Ingeniería,11,2,
20,M,Ingeniería,12,1,
20,M,Ingeniería,1,2,
20,M,Ingeniería,2,3,
20,M,Ingeniería,3,3,
20,M,Ingeniería,4,1,
20,M,Ingeniería,5,1,
20,M,Ingeniería,6,3,
20,M,Ingeniería,7,3,
20,M,Ingeniería,8,1,
20,M,Ingeniería,9,3,
20,M,Ingeniería,10,1,
20,M,Ingeniería,11,2,
20,M,Ingeniería,12,1,
20,M,Ingeniería,1,2,
20,M,Ingeniería,2,3,
20,M,Ingeniería,3,3,
20,M,Ingeniería,4,1,
20,M,Ingeniería,5,1,
20,M,Ingeniería,6,3,
20,M,Ingeniería,7,2,
20,M,Ingeniería,8,1,
20,M,Ingeniería,9,3,
20,M,Ingeniería,10,1,
20,M,Ingeniería,11,2,
20,M,Ingeniería,12,1,
20,M,Ingeniería,1,2,
20,M,Ingeniería,2,3,
20,M,Ingeniería,3,3,
20,M,Ingeniería,4,1,
20,M,Ingeniería,5,3,
20,M,Ingeniería,6,1,
20,M,Ingeniería,7,2,
20,M,Ingeniería,8,3,
20,M,Ingeniería,9,4,
20,M,Ingeniería,10,3,
20,M,Ingeniería,11,1,
20,M,Ingeniería,12,1,
20,M,Ingeniería,1,2,
20,M,Ingeniería,2,3,
20,M,Ingeniería,3,2,
20,M,Ingeniería,4,1,
20,M,Ingeniería,5,2,
20,M,Ingeniería,6,3,
20,M,Ingeniería,7,2,
20,M,Ingeniería,8,2,
20,M,Ingeniería,9,4,
20,M,Ingeniería,10,3,
20,M,Ingeniería,11,2,
20,M,Ingeniería,12,1,
20,M,Ingeniería,1,3,
20,M,Ingeniería,2,3,
20,M,Ingeniería,3,2,
20,M,Ingeniería,4,1,
20,M,Ingeniería,5,1,
20,M,Ingeniería,6,3,
20,M,Ingeniería,7,2,
20,M,Ingeniería,8,1,
20,M,Ingeniería,9,3,
20,M,Ingeniería,10,3,
20,M,Ingeniería,11,2,
20,M,Ingeniería,12,1,
20,M,Ingeniería,1,2,
20,M,Ingeniería,2,1,
20,M,Ingeniería,3,2,
20,M,Ingeniería,4,1,
20,M,Ingeniería,5,3,
20,M,Ingeniería,6,2,
20,M,Ingeniería,7,1,
20,M,Ingeniería,8,2,
20,M,Ingeniería,9,3,
20,M,Ingeniería,10,1,
20,M,Ingeniería,11,2,
20,M,Ingeniería,12,1,
20,M,Ingeniería,1,3,
20,M,Ingeniería,2,3,
20,M,Ingeniería,3,3,
20,M,Ingeniería,4,2,
20,M,Ingeniería,5,3,
20,M,Ingeniería,6,4,
20,M,Ingeniería,7,3,
20,M,Ingeniería,8,4,
20,M,Ingeniería,9,2,
20,M,Ingeniería,10,1,
20,M,Ingeniería,11,2,
20,M,Ingeniería,12,3,
22,F,Ingeniería,1,1,
22,F,Ingeniería,2,3,
22,F,Ingeniería,3,"2,4",
22,F,Ingeniería,4,1,
22,F,Ingeniería,5,1,
22,F,Ingeniería,6,1,
22,F,Ingeniería,7,2,
22,F,Ingeniería,8,1,
22,F,Ingeniería,9,3,
22,F,Ingeniería,10,4,
22,F,Ingeniería,11,2,
22,F,Ingeniería,12,1,
23,F,Ingeniería,1,4,
23,F,Ingeniería,2,3,
23,F,Ingeniería,3,2,
23,F,Ingeniería,4,1,
23,F,Ingeniería,5,1,
23,F,Ingeniería,6,4,
23,F,Ingeniería,7,2,
23,F,Ingeniería,8,1,
23,F,Ingeniería,9,3,
23,F,Ingeniería,10,4,
23,F,Ingeniería,11,2,
23,F,Ingeniería,12,1,
23,F,Ingeniería,1,2,
23,F,Ingeniería,2,3,
23,F,Ingeniería,3,2,
23,F,Ingeniería,4,1,
23,F,Ingeniería,5,1,
23,F,Ingeniería,6,1,
23,F,Ingeniería,7,2,
23,F,Ingeniería,8,1,
23,F,Ingeniería,9,3,
23,F,Ingeniería,10,4,
23,F,Ingeniería,11,2,
23,F,Ingeniería,12,2,
24,F,Ingeniería,1,4,
24,F,Ingeniería,2,3,
24,F,Ingeniería,3,"2,4",
24,F,Ingeniería,4,1,
24,F,Ingeniería,5,3,
24,F,Ingeniería,6,4,
24,F,Ingeniería,7,3,
24,F,Ingeniería,8,1,
24,F,Ingeniería,9,2,
24,F,Ingeniería,10,4,
24,F,Ingeniería,11,3,
24,F,Ingeniería,12,1,
21,F,Ingeniería,1,3,
21,F,Ingeniería,2,3,
21,F,Ingeniería,3,2,
21,F,Ingeniería,4,1,
21,F,Ingeniería,5,1,
21,F,Ingeniería,6,1,
21,F,Ingeniería,7,2,
21,F,Ingeniería,8,1,
21,F,Ingeniería,9,4,
21,F,Ingeniería,10,4,
21,F,Ingeniería,11,2,
21,F,Ingeniería,12,1,
27,F,Ingeniería,1,3,
27,F,Ingeniería,2,3,
27,F,Ingeniería,3,3,
27,F,Ingeniería,4,1,
27,F,Ingeniería,5,4,
27,F,Ingeniería,6,1,
27,F,Ingeniería,7,3,
27,F,Ingeniería,8,1,
27,F,Ingeniería,9,3,
27,F,Ingeniería,10,3,
27,F,Ingeniería,11,2,
27,F,Ingeniería,12,3,
22,F,Ingeniería,1,4,
22,F,Ingeniería,2,3,
22,F,Ingeniería,3,"2,4",
22,F,Ingeniería,4,3,
22,F,Ingeniería,5,2,
22,F,Ingeniería,6,3,
22,F,Ingeniería,7,1,
22,F,Ingeniería,8,1,
22,F,Ingeniería,9,4,
22,F,Ingeniería,10,4,
22,F,Ingeniería,11,2,
22,F,Ingeniería,12,1,
19,F,Ingeniería,1,3,
19,F,Ingeniería,2,3,
19,F,Ingeniería,3,2,
19,F,Ingeniería,4,1,
19,F,Ingeniería,5,3,
19,F,Ingeniería,6,1,
19,F,Ingeniería,7,2,
19,F,Ingeniería,8,2,
19,F,Ingeniería,9,3,
19,F,Ingeniería,10,4,
19,F,Ingeniería,11,2,
19,F,Ingeniería,12,2,
21,F,Ingeniería,1,3,
21,F,Ingeniería,2,3,
21,F,Ingeniería,3,3,
21,F,Ingeniería,4,1,
21,F,Ingeniería,5,1,
21,F,Ingeniería,6,1,
21,F,Ingeniería,7,1,
21,F,Ingeniería,8,1,
21,F,Ingeniería,9,3,
21,F,Ingeniería,10,3,
21,F,Ingeniería,11,1,
21,F,Ingeniería,12,3,
19,M,Ingeniería,1,3,
19,M,Ingeniería,2,3,
19,M,Ingeniería,3,3,
19,M,Ingeniería,4,1,
19,M,Ingeniería,5,3,
19,M,Ingeniería,6,1,
19,M,Ingeniería,7,3,
19,M,Ingeniería,8,1,
19,M,Ingeniería,9,4,
19,M,Ingeniería,10,3,
19,M,Ingeniería,11,1,
19,M,Ingeniería,12,3,
27,M,Ingeniería,1,1,
27,M,Ingeniería,2,3,
27,M,Ingeniería,3,2,
27,M,Ingeniería,4,1,
27,M,Ingeniería,5,1,
27,M,Ingeniería,6,1,
27,M,Ingeniería,7,1,
27,M,Ingeniería,8,1,
27,M,Ingeniería,9,4,
27,M,Ingeniería,10,1,
27,M,Ingeniería,11,2,
27,M,Ingeniería,12,1,
30,M,Ingeniería,1,4,
30,M,Ingeniería,2,3,
30,M,Ingeniería,3,2,
30,M,Ingeniería,4,1,
30,M,Ingeniería,5,1,
30,M,Ingeniería,6,1,
30,M,Ingeniería,7,3,
30,M,Ingeniería,8,2,
30,M,Ingeniería,9,3,
30,M,Ingeniería,10,4,
30,M,Ingeniería,11,2,
30,M,Ingeniería,12,1,
24,M,Ingeniería,1,3,
24,M,Ingeniería,2,3,
24,M,Ingeniería,3,3,
24,M,Ingeniería,4,1,
24,M,Ingeniería,5,1,
24,M,Ingeniería,6,3,
24,M,Ingeniería,7,3,
24,M,Ingeniería,8,2,
24,M,Ingeniería,9,3,
24,M,Ingeniería,10,1,
24,M,Ingeniería,11,2,
24,M,Ingeniería,12,1,
18,M,Ingeniería,1,3,
18,M,Ingeniería,2,3,
18,M,Ingeniería,3,"2,4",
18,M,Ingeniería,4,1,
18,M,Ingeniería,5,3,
18,M,Ingeniería,6,3,
18,M,Ingeniería,7,3,
18,M,Ingeniería,8,1,
18,M,Ingeniería,9,4,
18,M,Ingeniería,10,4,
18,M,Ingeniería,11,2,
18,M,Ingeniería,12,1,
26,M,Ingeniería,1,2,
26,M,Ingeniería,2,2,
26,M,Ingeniería,3,1,
26,M,Ingeniería,4,4,
26,M,Ingeniería,5,2,
26,M,Ingeniería,6,1,
26,M,Ingeniería,7,3,
26,M,Ingeniería,8,2,
26,M,Ingeniería,9,2,
26,M,Ingeniería,10,4,
26,M,Ingeniería,11,2,
26,M,Ingeniería,12,2,
24,M,Ingeniería,1,3,
24,M,Ingeniería,2,3,
24,M,Ingeniería,3,3,
24,M,Ingeniería,4,3,
24,M,Ingeniería,5,3,
24,M,Ingeniería,6,2,
24,M,Ingeniería,7,2,
24,M,Ingeniería,8,2,
24,M,Ingeniería,9,2,
24,M,Ingeniería,10,2,
24,M,Ingeniería,11,2,
24,M,Ingeniería,12,3,
19,M,Ingeniería,1,2,
19,M,Ingeniería,2,3,
19,M,Ingeniería,3,2,
19,M,Ingeniería,4,1,
19,M,Ingeniería,5,1,
19,M,Ingeniería,6,2,
19,M,Ingeniería,7,2,
19,M,Ingeniería,8,1,
19,M,Ingeniería,9,4,
19,M,Ingeniería,10,4,
19,M,Ingeniería,11,1,
19,M,Ingeniería,12,3,
27,M,Ingeniería,1,1,
27,M,Ingeniería,2,1,
27,M,Ingeniería,3,1,
27,M,Ingeniería,4,1,
27,M,Ingeniería,5,3,
27,M,Ingeniería,6,1,
27,M,Ingeniería,7,4,
27,M,Ingeniería,8,2,
27,M,Ingeniería,9,1,
27,M,Ingeniería,10,1,
27,M,Ingeniería,11,2,
27,M,Ingeniería,12,3,
21,M,Ingeniería,1,2,
21,M,Ingeniería,2,3,
21,M,Ingeniería,3,3,
21,M,Ingeniería,4,1,
21,M,Ingeniería,5,1,
21,M,Ingeniería,6,1,
21,M,Ingeniería,7,4,
21,M,Ingeniería,8,2,
21,M,Ingeniería,9,4,
21,M,Ingeniería,10,3,
21,M,Ingeniería,11,1,
21,M,Ingeniería,12,3,
23,M,Ingeniería,1,3,
23,M,Ingeniería,2,2,
23,M,Ingeniería,3,1,
23,M,Ingeniería,4,3,
23,M,Ingeniería,5,3,
23,M,Ingeniería,6,3,
23,M,Ingeniería,7,2,
23,M,Ingeniería,8,1,
23,M,Ingeniería,9,3,
23,M,Ingeniería,10,4,
23,M,Ingeniería,11,2,
23,M,Ingeniería,12,3,
23,M,Ingeniería,1,3,
23,M,Ingeniería,2,3,
23,M,Ingeniería,3,2,
23,M,Ingeniería,4,3,
23,M,Ingeniería,5,3,
23,M,Ingeniería,6,3,
23,M,Ingeniería,7,4,
23,M,Ingeniería,8,1,
23,M,Ingeniería,9,3,
23,M,Ingeniería,10,4,
23,M,Ingeniería,11,2,
23,M,Ingeniería,12,1,
23,M,Ingeniería,1,3,
23,M,Ingeniería,2,3,
23,M,Ingeniería,3,3,
23,M,Ingeniería,4,1,
23,M,Ingeniería,5,1,
23,M,Ingeniería,6,1,
23,M,Ingeniería,7,2,
23,M,Ingeniería,8,1,
23,M,Ingeniería,9,3,
23,M,Ingeniería,10,4,
23,M,Ingeniería,11,2,
23,M,Ingeniería,12,1,
23,M,Ingeniería,1,3,
23,M,Ingeniería,2,3,
23,M,Ingeniería,3,3,
23,M,Ingeniería,4,1,
23,M,Ingeniería,5,1,
23,M,Ingeniería,6,1,
23,M,Ingeniería,7,2,
23,M,Ingeniería,8,1,
23,M,Ingeniería,9,3,
23,M,Ingeniería,10,1,
23,M,Ingeniería,11,2,
23,M,Ingeniería,12,1,
23,M,Ingeniería,1,3,
23,M,Ingeniería,2,3,
23,M,Ingeniería,3,2,
23,M,Ingeniería,4,1,
23,M,Ingeniería,5,1,
23,M,Ingeniería,6,3,
23,M,Ingeniería,7,1,
23,M,Ingeniería,8,2,
23,M,Ingeniería,9,4,
23,M,Ingeniería,10,4,
23,M,Ingeniería,11,2,
23,M,Ingeniería,12,1,
23,M,Ingeniería,1,3,
23,M,Ingeniería,2,3,
23,M,Ingeniería,3,2,
23,M,Ingeniería,4,1,
23,M,Ingeniería,5,1,
23,M,Ingeniería,6,3,
23,M,Ingeniería,7,2,
23,M,Ingeniería,8,1,
23,M,Ingeniería,9,3,
23,M,Ingeniería,10,4,
23,M,Ingeniería,11,2,
23,M,Ingeniería,12,1,
27,M,Ingeniería,1,3,
27,M,Ingeniería,2,3,
27,M,Ingeniería,3,2,
27,M,Ingeniería,4,1,
27,M,Ingeniería,5,3,
27,M,Ingeniería,6,3,
27,M,Ingeniería,7,3,
27,M,Ingeniería,8,1,
27,M,Ingeniería,9,3,
27,M,Ingeniería,10,4,
27,M,Ingeniería,11,2,
27,M,Ingeniería,12,1,
27,M,Ingeniería,1,3,
27,M,Ingeniería,2,3,
27,M,Ingeniería,3,3,
27,M,Ingeniería,4,1,
27,M,Ingeniería,5,3,
27,M,Ingeniería,6,4,
27,M,Ingeniería,7,1,
27,M,Ingeniería,8,1,
27,M,Ingeniería,9,4,
27,M,Ingeniería,10,4,
27,M,Ingeniería,11,2,
27,M,Ingeniería,12,1,
27,M,Ingeniería,1,1,
27,M,Ingeniería,2,3,
27,M,Ingeniería,3,3,
27,M,Ingeniería,4,4,
27,M,Ingeniería,5,4,
27,M,Ingeniería,6,3,
27,M,Ingeniería,7,2,
27,M,Ingeniería,8,2,
27,M,Ingeniería,9,4,
27,M,Ingeniería,10,3,
27,M,Ingeniería,11,2,
27,M,Ingeniería,12,3,
19,M,Ingeniería,1,3,
19,M,Ingeniería,2,3,
19,M,Ingeniería,3,2,
19,M,Ingeniería,4,1,
19,M,Ingeniería,5,1,
19,M,Ingeniería,6,3,
19,M,Ingeniería,7,2,
19,M,Ingeniería,8,1,
19,M,Ingeniería,9,3,
19,M,Ingeniería,10,1,
19,M,Ingeniería,11,2,
19,M,Ingeniería,12,1,
19,M,Ingeniería,1,2,
19,M,Ingeniería,2,3,
19,M,Ingeniería,3,2,
19,M,Ingeniería,4,1,
19,M,Ingeniería,5,2,
19,M,Ingeniería,6,1,
19,M,Ingeniería,7,1,
19,M,Ingeniería,8,4,
19,M,Ingeniería,9,4,
19,M,Ingeniería,10,4,
19,M,Ingeniería,11,1,
19,M,Ingeniería,12,1,
19,M,Ingeniería,1,3,
19,M,Ingeniería,2,3,
19,M,Ingeniería,3,2,
19,M,Ingeniería,4,1,
19,M,Ingeniería,5,2,
19,M,Ingeniería,6,3,
19,M,Ingeniería,7,2,
19,M,Ingeniería,8,1,
19,M,Ingeniería,9,4,
19,M,Ingeniería,10,4,
19,M,Ingeniería,11,2,
19,M,Ingeniería,12,3,
19,M,Ingeniería,1,3,
19,M,Ingeniería,2,3,
19,M,Ingeniería,3,3,
19,M,Ingeniería,4,1,
19,M,Ingeniería,5,1,
19,M,Ingeniería,6,4,
19,M,Ingeniería,7,1,
19,M,Ingeniería,8,1,
19,M,Ingeniería,9,4,
19,M,Ingeniería,10,4,
19,M,Ingeniería,11,1,
19,M,Ingeniería,12,1,
19,M,Ingeniería,1,3,
19,M,Ingeniería,2,3,
19,M,Ingeniería,3,3,
19,M,Ingeniería,4,3,
19,M,Ingeniería,5,1,
19,M,Ingeniería,6,3,
19,M,Ingeniería,7,2,
19,M,Ingeniería,8,1,
19,M,Ingeniería,9,3,
19,M,Ingeniería,10,3,
19,M,Ingeniería,11,2,
19,M,Ingeniería,12,1,
19,M,Ingeniería,1,3,
19,M,Ingeniería,2,3,
19,M,Ingeniería,3,2,
19,M,Ingeniería,4,4,
19,M,Ingeniería,5,3,
19,M,Ingeniería,6,2,
19,M,Ingeniería,7,3,
19,M,Ingeniería,8,1,
19,M,Ingeniería,9,3,
19,M,Ingeniería,10,1,
19,M,Ingeniería,11,1,
19,M,Ingeniería,12,3,
25,M,Ingeniería,1,4,
25,M,Ingeniería,2,3,
25,M,Ingeniería,3,2,
25,M,Ingeniería,4,1,
25,M,Ingeniería,5,1,
25,M,Ingeniería,6,4,
25,M,Ingeniería,7,2,
25,M,Ingeniería,8,2,
25,M,Ingeniería,9,3,
25,M,Ingeniería,10,4,
25,M,Ingeniería,11,1,
25,M,Ingeniería,12,2,
25,M,Ingeniería,1,3,
25,M,Ingeniería,2,3,
25,M,Ingeniería,3,3,
25,M,Ingeniería,4,1,
25,M,Ingeniería,5,1,
25,M,Ingeniería,6,1,
25,M,Ingeniería,7,2,
25,M,Ingeniería,8,2,
25,M,Ingeniería,9,3,
25,M,Ingeniería,10,3,
25,M,Ingeniería,11,2,
25,M,Ingeniería,12,1,
25,M,Ingeniería,1,1,
25,M,Ingeniería,2,2,
25,M,Ingeniería,3,4,
25,M,Ingeniería,4,4,
25,M,Ingeniería,5,3,
25,M,Ingeniería,6,1,
25,M,Ingeniería,7,2,
25,M,Ingeniería,8,2,
25,M,Ingeniería,9,2,
25,M,Ingeniería,10,1,
25,M,Ingeniería,11,2,
25,M,Ingeniería,12,3,
25,M,Ingeniería,1,2,
25,M,Ingeniería,2,3,
25,M,Ingeniería,3,2,
25,M,Ingeniería,4,1,
25,M,Ingeniería,5,1,
25,M,Ingeniería,6,1,
25,M,Ingeniería,7,2,
25,M,Ingeniería,8,1,
25,M,Ingeniería,9,4,
25,M,Ingeniería,10,4,
25,M,Ingeniería,11,2,
25,M,Ingeniería,12,1,
25,M,Ingeniería,1,3,
25,M,Ingeniería,2,3,
25,M,Ingeniería,3,2,
25,M,Ingeniería,4,1,
25,M,Ingeniería,5,1,
25,M,Ingeniería,6,1,
25,M,Ingeniería,7,2,
25,M,Ingeniería,8,1,
25,M,Ingeniería,9,4,
25,M,Ingeniería,10,4,
25,M,Ingeniería,11,2,
25,M,Ingeniería,12,1,
25,M,Ingeniería,1,2,
25,M,Ingeniería,2,3,
25,M,Ingeniería,3,3,
25,M,Ingeniería,4,1,
25,M,Ingeniería,5,3,
25,M,Ingeniería,6,3,
25,M,Ingeniería,7,2,
25,M,Ingeniería,8,1,
25,M,Ingeniería,9,4,
25,M,Ingeniería,10,3,
25,M,Ingeniería,11,2,
25,M,Ingeniería,12,1,
25,M,Ingeniería,1,4,
25,M,Ingeniería,2,3,
25,M,Ingeniería,3,2,
25,M,Ingeniería,4,1,
25,M,Ingeniería,5,1,
25,M,Ingeniería,6,4,
25,M,Ingeniería,7,3,
25,M,Ingeniería,8,2,
25,M,Ingeniería,9,3,
25,M,Ingeniería,10,4,
25,M,Ingeniería,11,2,
25,M,Ingeniería,12,1,
23,M,Ingeniería,1,3,
23,M,Ingeniería,2,3,
23,M,Ingeniería,3,2,
23,M,Ingeniería,4,3,
23,M,Ingeniería,5,1,
23,M,Ingeniería,6,4,
23,M,Ingeniería,7,2,
23,M,Ingeniería,8,3,
23,M,Ingeniería,9,1,
23,M,Ingeniería,10,1,
23,M,Ingeniería,11,2,
23,M,Ingeniería,12,3,
23,M,Ingeniería,1,3,
23,M,Ingeniería,2,3,
23,M,Ingeniería,3,4,
23,M,Ingeniería,4,3,
23,M,Ingeniería,5,2,
23,M,Ingeniería,6,1,
23,M,Ingeniería,7,2,
23,M,Ingeniería,8,1,
23,M,Ingeniería,9,4,
23,M,Ingeniería,10,1,
23,M,Ingeniería,11,2,
23,M,Ingeniería,12,1,
23,M,Ingeniería,1,2,
23,M,Ingeniería,2,3,
23,M,Ingeniería,3,"3,4",
23,M,Ingeniería,4,1,
23,M,Ingeniería,5,1,
23,M,Ingeniería,6,4,
23,M,Ingeniería,7,2,
23,M,Ingeniería,8,1,
23,M,Ingeniería,9,4,
23,M,Ingeniería,10,4,
23,M,Ingeniería,11,2,
23,M,Ingeniería,12,4,
23,M,Ingeniería,1,3,
23,M,Ingeniería,2,3,
23,M,Ingeniería,3,3,
23,M,Ingeniería,4,2,
23,M,Ingeniería,5,3,
23,M,Ingeniería,6,1,
23,M,Ingeniería,7,2,
23,M,Ingeniería,8,3,
23,M,Ingeniería,9,2,
23,M,Ingeniería,10,4,
23,M,Ingeniería,11,2,
23,M,Ingeniería,12,3,
23,M,Ingeniería,1,4,
23,M,Ingeniería,2,4,
23,M,Ingeniería,3,4,
23,M,Ingeniería,4,3,
23,M,Ingeniería,5,2,
23,M,Ingeniería,6,3,
23,M,Ingeniería,7,3,
23,M,Ingeniería,8,3,
23,M,Ingeniería,9,2,
23,M,Ingeniería,10,3,
23,M,Ingeniería,11,3,
23,M,Ingeniería,12,4,
23,M,Ingeniería,1,3,
23,M,Ingeniería,2,3,
23,M,Ingeniería,3,"3,4",
23,M,Ingeniería,4,4,
23,M,Ingeniería,5,3,
23,M,Ingeniería,6,2,
23,M,Ingeniería,7,2,
23,M,Ingeniería,8,3,
23,M,Ingeniería,9,4,
23,M,Ingeniería,10,3,
23,M,Ingeniería,11,3,
23,M,Ingeniería,12,3,
23,M,Ingeniería,1,3,
23,M,Ingeniería,2,3,
23,M,Ingeniería,3,"3,4",
23,M,Ingeniería,4,3,
23,M,Ingeniería,5,2,
23,M,Ingeniería,6,1,
23,M,Ingeniería,7,3,
23,M,Ingeniería,8,2,
23,M,Ingeniería,9,4,
23,M,Ingeniería,10,4,
23,M,Ingeniería,11,2,
23,M,Ingeniería,12,1,Trabajo en conjunto.
23,M,Ingeniería,1,4,
23,M,Ingeniería,2,3,
23,M,Ingeniería,3,4,
23,M,Ingeniería,4,1,
23,M,Ingeniería,5,4,
23,M,Ingeniería,6,3,
23,M,Ingeniería,7,3,
23,M,Ingeniería,8,1,
23,M,Ingeniería,9,4,
23,M,Ingeniería,10,4,
23,M,Ingeniería,11,2,
23,M,Ingeniería,12,3,
24,M,Ingeniería,1,3,
24,M,Ingeniería,2,3,
24,M,Ingeniería,3,2,
24,M,Ingeniería,4,1,
24,M,Ingeniería,5,2,
24,M,Ingeniería,6,2,
24,M,Ingeniería,7,2,
24,M,Ingeniería,8,1,
24,M,Ingeniería,9,4,
24,M,Ingeniería,10,1,
24,M,Ingeniería,11,1,
24,M,Ingeniería,12,4,
24,M,Ingeniería,1,2,
24,M,Ingeniería,2,3,
24,M,Ingeniería,3,"3,4",
24,M,Ingeniería,4,1,
24,M,Ingeniería,5,4,
24,M,Ingeniería,6,4,
24,M,Ingeniería,7,1,
24,M,Ingeniería,8,3,
24,M,Ingeniería,9,4,
24,M,Ingeniería,10,4,
24,M,Ingeniería,11,2,
24,M,Ingeniería,12,3,
24,M,Ingeniería,1,2,
24,M,Ingeniería,2,3,
24,M,Ingeniería,3,3,
24,M,Ingeniería,4,1,
24,M,Ingeniería,5,1,
24,M,Ingeniería,6,1,
24,M,Ingeniería,7,3,
24,M,Ingeniería,8,2,
24,M,Ingeniería,9,3,
24,M,Ingeniería,10,3,
24,M,Ingeniería,11,2,
24,M,Ingeniería,12,3,
24,M,Ingeniería,1,3,
24,M,Ingeniería,2,3,
24,M,Ingeniería,3,2,
24,M,Ingeniería,4,1,
24,M,Ingeniería,5,1,
24,M,Ingeniería,6,3,
24,M,Ingeniería,7,2,
24,M,Ingeniería,8,3,
24,M,Ingeniería,9,3,
24,M,Ingeniería,10,4,
24,M,Ingeniería,11,2,
24,M,Ingeniería,12,3,
24,M,Ingeniería,1,1,
24,M,Ingeniería,2,3,
24,M,Ingeniería,3,2,
24,M,Ingeniería,4,1,
24,M,Ingeniería,5,1,
24,M,Ingeniería,6,1,
24,M,Ingeniería,7,2,
24,M,Ingeniería,8,2,
24,M,Ingeniería,9,3,
24,M,Ingeniería,10,4,
24,M,Ingeniería,11,1,
24,M,Ingeniería,12,1,
24,M,Ingeniería,1,3,
24,M,Ingeniería,2,3,
24,M,Ingeniería,3,2,
24,M,Ingeniería,4,1,
24,M,Ingeniería,5,4,
24,M,Ingeniería,6,3,
24,M,Ingeniería,7,2,
24,M,Ingeniería,8,1,
24,M,Ingeniería,9,4,
24,M,Ingeniería,10,4,
24,M,Ingeniería,11,2,
24,M,Ingeniería,12,3,
24,M,Ingeniería,1,3,
24,M,Ingeniería,2,3,
24,M,Ingeniería,3,3,
24,M,Ingeniería,4,1,
24,M,Ingeniería,5,3,
24,M,Ingeniería,6,1,
24,M,Ingeniería,7,3,
24,M,Ingeniería,8,4,
24,M,Ingeniería,9,3,
24,M,Ingeniería,10,4,
24,M,Ingeniería,11,2,
24,M,Ingeniería,12,1,
26,M,Ingeniería,1,3,
26,M,Ingeniería,2,3,
26,M,Ingeniería,3,4,
26,M,Ingeniería,4,1,
26,M,Ingeniería,5,4,
26,M,Ingeniería,6,1,
26,M,Ingeniería,7,1,
26,M,Ingeniería,8,2,
26,M,Ingeniería,9,2,
26,M,Ingeniería,10,4,
26,M,Ingeniería,11,2,
26,M,Ingeniería,12,1,
26,M,Ingeniería,1,2,
26,M,Ingeniería,2,3,
26,M,Ingeniería,3,2,
26,M,Ingeniería,4,2,
26,M,Ingeniería,5,1,
26,M,Ingeniería,6,3,
26,M,Ingeniería,7,3,
26,M,Ingeniería,8,2,
26,M,Ingeniería,9,3,
26,M,Ingeniería,10,4,
26,M,Ingeniería,11,2,
26,M,Ingeniería,12,3,
26,M,Ingeniería,1,3,
26,M,Ingeniería,2,3,
26,M,Ingeniería,3,2,
26,M,Ingeniería,4,3,
26,M,Ingeniería,5,3,
26,M,Ingeniería,6,1,
26,M,Ingeniería,7,2,
26,M,Ingeniería,8,2,
26,M,Ingeniería,9,3,
26,M,Ingeniería,10,4,
26,M,Ingeniería,11,2,
26,M,Ingeniería,12,1,
26,M,Ingeniería,1,3,
26,M,Ingeniería,2,3,
26,M,Ingeniería,3,3,
26,M,Ingeniería,4,1,
26,M,Ingeniería,5,1,
26,M,Ingeniería,6,2,
26,M,Ingeniería,7,2,
26,M,Ingeniería,8,4,
26,M,Ingeniería,9,3,
26,M,Ingeniería,10,1,
26,M,Ingeniería,11,2,
26,M,Ingeniería,12,1,
18,M,Ingeniería,1,2,
18,M,Ingeniería,2,3,
18,M,Ingeniería,3,3,
18,M,Ingeniería,4,1,
18,M,Ingeniería,5,4,
18,M,Ingeniería,6,1,
18,M,Ingeniería,7,3,
18,M,Ingeniería,8,1,
18,M,Ingeniería,9,4,
18,M,Ingeniería,10,1,
18,M,Ingeniería,11,2,
18,M,Ingeniería,12,3,
18,M,Ingeniería,1,2,
18,M,Ingeniería,2,3,
18,M,Ingeniería,3,2,
18,M,Ingeniería,4,2,
18,M,Ingeniería,5,3,
18,M,Ingeniería,6,1,
